date,year,month,month_name,day,weekday,weekday_name,is_weekday,total_traffic_volume,avg_traffic_volume,min_traffic_volume,max_traffic_volume,record_count
2017-04-16,2017,4,Apr,16,6,Sunday,0,62346,2597.75,320,4697,24
2017-04-17,2017,4,Apr,17,0,Monday,1,88022,3667.58,280,6733,24
2017-04-18,2017,4,Apr,18,1,Tuesday,1,116719,3890.63,263,6907,30
2017-04-19,2017,4,Apr,19,2,Wednesday,1,141551,3538.78,274,6544,40
2017-04-20,2017,4,Apr,20,3,Thursday,1,155691,3538.43,257,6925,44
2017-04-21,2017,4,Apr,21,4,Friday,1,108673,4024.93,331,6703,27
2017-04-22,2017,4,Apr,22,5,Saturday,0,78104,3254.33,500,5891,24
2017-04-23,2017,4,Apr,23,6,Sunday,0,62583,2607.62,353,4907,24
2017-04-24,2017,4,Apr,24,0,Monday,1,90313,3612.52,263,6830,25
2017-04-25,2017,4,Apr,25,1,Tuesday,1,138165,3454.12,251,6781,40
2017-04-26,2017,4,Apr,26,2,Wednesday,1,193180,3512.36,286,6723,55
2017-04-27,2017,4,Apr,27,3,Thursday,1,118444,3701.38,251,6957,32
2017-04-28,2017,4,Apr,28,4,Friday,1,97100,4045.83,428,6882,24
2017-04-29,2017,4,Apr,29,5,Saturday,0,76105,3171.04,374,5252,24
2017-04-30,2017,4,Apr,30,6,Sunday,0,88061,2668.52,319,4622,33
2017-05-01,2017,5,May,1,0,Monday,1,248731,3657.81,245,6293,68
2017-05-02,2017,5,May,2,1,Tuesday,1,101603,3078.88,242,7126,33
2017-05-03,2017,5,May,3,2,Wednesday,1,90227,3759.46,346,6754,24
2017-05-04,2017,5,May,4,3,Thursday,1,92877,3869.88,287,6736,24
2017-05-05,2017,5,May,5,4,Friday,1,94072,3919.67,293,6528,24
2017-05-06,2017,5,May,6,5,Saturday,0,76976,3207.33,481,5236,24
2017-05-07,2017,5,May,7,6,Sunday,0,65525,2730.21,396,5097,24
2017-05-08,2017,5,May,8,0,Monday,1,99502,3109.44,281,6752,32
2017-05-09,2017,5,May,9,1,Tuesday,1,90130,3218.93,233,7011,28
2017-05-10,2017,5,May,10,2,Wednesday,1,99942,3843.92,255,6739,26
2017-05-11,2017,5,May,11,3,Thursday,1,93906,3912.75,297,6548,24
2017-05-12,2017,5,May,12,4,Friday,1,96014,4000.58,399,6815,24
2017-05-13,2017,5,May,13,5,Saturday,0,73821,3075.88,389,4972,24
2017-05-14,2017,5,May,14,6,Sunday,0,67090,2795.42,382,4855,24
2017-05-15,2017,5,May,15,0,Monday,1,114275,3809.17,268,6591,30
2017-05-16,2017,5,May,16,1,Tuesday,1,150968,3594.48,261,6357,42
2017-05-17,2017,5,May,17,2,Wednesday,1,198500,3482.46,287,6863,57
2017-05-18,2017,5,May,18,3,Thursday,1,141080,3359.05,278,6530,42
2017-05-19,2017,5,May,19,4,Friday,1,90502,3770.92,344,6490,24
2017-05-20,2017,5,May,20,5,Saturday,0,143693,3123.76,379,4397,46
2017-05-21,2017,5,May,21,6,Sunday,0,136587,2483.4,333,4881,55
2017-05-22,2017,5,May,22,0,Monday,1,86053,3309.73,341,6350,26
2017-05-23,2017,5,May,23,1,Tuesday,1,96969,3591.44,300,6873,27
2017-05-24,2017,5,May,24,2,Wednesday,1,90489,3770.38,302,6832,24
2017-05-25,2017,5,May,25,3,Thursday,1,98445,3786.35,292,6500,26
2017-05-26,2017,5,May,26,4,Friday,1,86240,3593.33,367,5985,24
2017-05-27,2017,5,May,27,5,Saturday,0,60864,2536.0,392,4393,24
2017-05-28,2017,5,May,28,6,Sunday,0,67799,2511.07,392,4325,27
2017-05-29,2017,5,May,29,0,Monday,1,59338,2282.23,306,3908,26
2017-05-30,2017,5,May,30,1,Tuesday,1,91177,3647.08,280,6736,25
2017-05-31,2017,5,May,31,2,Wednesday,1,89218,3717.42,274,6471,24
2017-06-01,2017,6,Jun,1,3,Thursday,1,90324,3763.5,295,6533,24
2017-06-02,2017,6,Jun,2,4,Friday,1,91226,3801.08,343,6385,24
2017-06-03,2017,6,Jun,3,5,Saturday,0,70613,2942.21,488,4883,24
2017-06-04,2017,6,Jun,4,6,Sunday,0,72306,3012.75,488,4709,24
2017-06-05,2017,6,Jun,5,0,Monday,1,86567,3606.96,480,6324,24
2017-06-06,2017,6,Jun,6,1,Tuesday,1,86732,3613.83,294,6238,24
2017-06-07,2017,6,Jun,7,2,Wednesday,1,95308,3529.93,315,6465,27
2017-06-08,2017,6,Jun,8,3,Thursday,1,92427,3851.12,563,6500,24
2017-06-09,2017,6,Jun,9,4,Friday,1,90519,3771.62,371,6350,24
2017-06-10,2017,6,Jun,10,5,Saturday,0,70534,2938.92,414,4857,24
2017-06-11,2017,6,Jun,11,6,Sunday,0,98126,2652.05,338,4510,37
2017-06-12,2017,6,Jun,12,0,Monday,1,128267,3375.45,308,6068,38
2017-06-13,2017,6,Jun,13,1,Tuesday,1,88511,3687.96,293,6262,24
2017-06-14,2017,6,Jun,14,2,Wednesday,1,97889,3059.03,310,6593,32
2017-06-15,2017,6,Jun,15,3,Thursday,1,91063,3794.29,336,6239,24
2017-06-16,2017,6,Jun,16,4,Friday,1,88644,3545.76,384,6195,25
2017-06-17,2017,6,Jun,17,5,Saturday,0,75249,2894.19,318,4624,26
2017-06-18,2017,6,Jun,18,6,Sunday,0,70936,2446.07,390,4906,29
2017-06-19,2017,6,Jun,19,0,Monday,1,84372,3515.5,343,6300,24
2017-06-20,2017,6,Jun,20,1,Tuesday,1,98323,3641.59,318,6395,27
2017-06-21,2017,6,Jun,21,2,Wednesday,1,90678,3778.25,355,6673,24
2017-06-22,2017,6,Jun,22,3,Thursday,1,149806,4280.17,336,6196,35
2017-06-23,2017,6,Jun,23,4,Friday,1,94657,3944.04,561,6583,24
2017-06-24,2017,6,Jun,24,5,Saturday,0,88811,3171.82,461,4651,28
2017-06-25,2017,6,Jun,25,6,Sunday,0,75661,2802.26,445,4467,27
2017-06-26,2017,6,Jun,26,0,Monday,1,83348,3472.83,330,6255,24
2017-06-27,2017,6,Jun,27,1,Tuesday,1,86494,3603.92,334,6422,24
2017-06-28,2017,6,Jun,28,2,Wednesday,1,179114,3980.31,289,6374,45
2017-06-29,2017,6,Jun,29,3,Thursday,1,90884,3786.83,464,6747,24
2017-06-30,2017,6,Jun,30,4,Friday,1,104052,3716.14,383,5934,28
2017-07-01,2017,7,Jul,1,5,Saturday,0,68223,2623.96,465,4217,26
2017-07-02,2017,7,Jul,2,6,Sunday,0,52736,2636.8,465,3908,20
2017-07-03,2017,7,Jul,3,0,Monday,1,69451,2893.79,428,4942,24
2017-07-04,2017,7,Jul,4,1,Tuesday,1,51205,2133.54,440,3408,24
2017-07-05,2017,7,Jul,5,2,Wednesday,1,88220,3150.71,428,6052,28
2017-07-06,2017,7,Jul,6,3,Thursday,1,102007,3778.04,305,6182,27
2017-07-07,2017,7,Jul,7,4,Friday,1,92983,3719.32,349,5750,25
2017-07-08,2017,7,Jul,8,5,Saturday,0,68665,2543.15,389,4476,27
2017-07-09,2017,7,Jul,9,6,Sunday,0,66002,2357.21,363,4514,28
2017-07-10,2017,7,Jul,10,0,Monday,1,76534,3188.92,257,6597,24
2017-07-11,2017,7,Jul,11,1,Tuesday,1,97121,3597.07,299,6409,27
2017-07-12,2017,7,Jul,12,2,Wednesday,1,89975,3460.58,281,6673,26
2017-07-13,2017,7,Jul,13,3,Thursday,1,100231,3579.68,330,6576,28
2017-07-14,2017,7,Jul,14,4,Friday,1,92893,3870.54,471,6221,24
2017-07-15,2017,7,Jul,15,5,Saturday,0,67582,2815.92,427,4484,24
2017-07-16,2017,7,Jul,16,6,Sunday,0,64138,2672.42,486,4425,24
2017-07-17,2017,7,Jul,17,0,Monday,1,90116,3218.43,337,6391,28
2017-07-18,2017,7,Jul,18,1,Tuesday,1,106965,3241.36,269,6702,33
2017-07-19,2017,7,Jul,19,2,Wednesday,1,154315,3354.67,328,6447,46
2017-07-20,2017,7,Jul,20,3,Thursday,1,124102,3760.67,361,6446,33
2017-07-21,2017,7,Jul,21,4,Friday,1,109154,3521.1,333,6031,31
2017-07-22,2017,7,Jul,22,5,Saturday,0,70264,2810.56,583,4826,25
2017-07-23,2017,7,Jul,23,6,Sunday,0,62700,2612.5,355,4720,24
2017-07-24,2017,7,Jul,24,0,Monday,1,90631,3356.7,300,6359,27
2017-07-25,2017,7,Jul,25,1,Tuesday,1,132476,3580.43,282,6827,37
2017-07-26,2017,7,Jul,26,2,Wednesday,1,151877,3894.28,296,6698,39
2017-07-27,2017,7,Jul,27,3,Thursday,1,93364,3890.17,360,6529,24
2017-07-28,2017,7,Jul,28,4,Friday,1,98140,3925.6,458,6364,25
2017-07-29,2017,7,Jul,29,5,Saturday,0,69190,2882.92,342,4850,24
2017-07-30,2017,7,Jul,30,6,Sunday,0,66849,2785.38,342,5031,24
2017-07-31,2017,7,Jul,31,0,Monday,1,85409,3558.71,345,6562,24
2017-08-01,2017,8,Aug,1,1,Tuesday,1,88612,3692.17,307,6651,24
2017-08-02,2017,8,Aug,2,2,Wednesday,1,89136,3714.0,343,6450,24
2017-08-03,2017,8,Aug,3,3,Thursday,1,194089,4313.09,322,6587,45
2017-08-04,2017,8,Aug,4,4,Friday,1,90531,3621.24,333,6175,25
2017-08-05,2017,8,Aug,5,5,Saturday,0,77364,2975.54,414,4586,26
2017-08-06,2017,8,Aug,6,6,Sunday,0,85369,2845.63,414,4636,30
2017-08-07,2017,8,Aug,7,0,Monday,1,115565,3398.97,292,6468,34
2017-08-08,2017,8,Aug,8,1,Tuesday,1,91563,3815.12,321,6997,24
2017-08-09,2017,8,Aug,9,2,Wednesday,1,164198,4104.95,306,6584,40
2017-08-10,2017,8,Aug,10,3,Thursday,1,109677,3225.79,288,6732,34
2017-08-11,2017,8,Aug,11,4,Friday,1,113116,3770.53,341,6038,30
2017-08-12,2017,8,Aug,12,5,Saturday,0,72024,3001.0,449,4876,24
2017-08-13,2017,8,Aug,13,6,Sunday,0,76685,2556.17,368,4708,30
2017-08-14,2017,8,Aug,14,0,Monday,1,107051,3148.56,277,6670,34
2017-08-15,2017,8,Aug,15,1,Tuesday,1,134638,3739.94,268,6556,36
2017-08-16,2017,8,Aug,16,2,Wednesday,1,134851,3852.89,298,6729,35
2017-08-17,2017,8,Aug,17,3,Thursday,1,165206,3671.24,286,6785,45
2017-08-18,2017,8,Aug,18,4,Friday,1,142453,4189.79,341,6201,34
2017-08-19,2017,8,Aug,19,5,Saturday,0,89254,2625.12,395,4832,34
2017-08-20,2017,8,Aug,20,6,Sunday,0,66348,2653.92,401,4586,25
2017-08-21,2017,8,Aug,21,0,Monday,1,137111,4154.88,268,6844,33
2017-08-22,2017,8,Aug,22,1,Tuesday,1,90535,3772.29,330,6537,24
2017-08-23,2017,8,Aug,23,2,Wednesday,1,91508,3812.83,295,6789,24
2017-08-24,2017,8,Aug,24,3,Thursday,1,96582,3863.28,278,6821,25
2017-08-25,2017,8,Aug,25,4,Friday,1,122598,3831.19,310,6461,32
2017-08-26,2017,8,Aug,26,5,Saturday,0,159430,2748.79,381,4824,58
2017-08-27,2017,8,Aug,27,6,Sunday,0,75630,2607.93,356,4958,29
2017-08-28,2017,8,Aug,28,0,Monday,1,89106,3712.75,260,6691,24
2017-08-29,2017,8,Aug,29,1,Tuesday,1,116413,3880.43,252,6884,30
2017-08-30,2017,8,Aug,30,2,Wednesday,1,93245,3885.21,270,6799,24
2017-08-31,2017,8,Aug,31,3,Thursday,1,97332,4055.5,282,6788,24
2017-09-01,2017,9,Sep,1,4,Friday,1,114993,3484.64,357,6424,33
2017-09-02,2017,9,Sep,2,5,Saturday,0,74937,2676.32,368,4882,28
2017-09-03,2017,9,Sep,3,6,Sunday,0,66080,2753.33,335,5025,24
2017-09-04,2017,9,Sep,4,0,Monday,1,70719,2525.68,302,4377,28
2017-09-05,2017,9,Sep,5,1,Tuesday,1,87418,3642.42,242,6572,24
2017-09-06,2017,9,Sep,6,2,Wednesday,1,89875,3744.79,250,6799,24
2017-09-07,2017,9,Sep,7,3,Thursday,1,94401,3496.33,259,6685,27
2017-09-08,2017,9,Sep,8,4,Friday,1,93617,3900.71,277,6597,24
2017-09-09,2017,9,Sep,9,5,Saturday,0,68814,2867.25,383,4596,24
2017-09-10,2017,9,Sep,10,6,Sunday,0,57979,2415.79,315,4232,24
2017-09-11,2017,9,Sep,11,0,Monday,1,88227,3529.08,240,7117,25
2017-09-12,2017,9,Sep,12,1,Tuesday,1,128639,3573.31,244,7007,36
2017-09-13,2017,9,Sep,13,2,Wednesday,1,89316,3721.5,272,6944,24
2017-09-14,2017,9,Sep,14,3,Thursday,1,93482,3895.08,309,6774,24
2017-09-15,2017,9,Sep,15,4,Friday,1,101578,4063.12,333,6744,25
2017-09-16,2017,9,Sep,16,5,Saturday,0,91979,2967.06,434,5190,31
2017-09-17,2017,9,Sep,17,6,Sunday,0,61542,2564.25,340,4585,24
2017-09-18,2017,9,Sep,18,0,Monday,1,124689,3778.45,265,6430,33
2017-09-19,2017,9,Sep,19,1,Tuesday,1,94728,3789.12,230,6741,25
2017-09-20,2017,9,Sep,20,2,Wednesday,1,92595,3703.8,294,6646,25
2017-09-21,2017,9,Sep,21,3,Thursday,1,78039,3716.14,297,6899,21
2017-09-22,2017,9,Sep,22,4,Friday,1,115601,4128.61,311,6778,28
2017-09-23,2017,9,Sep,23,5,Saturday,0,80251,3210.04,440,5159,25
2017-09-24,2017,9,Sep,24,6,Sunday,0,66004,2750.17,362,4745,24
2017-09-25,2017,9,Sep,25,0,Monday,1,138006,3366.0,328,6457,41
2017-09-26,2017,9,Sep,26,1,Tuesday,1,132213,3573.32,229,6894,37
2017-09-27,2017,9,Sep,27,2,Wednesday,1,88990,3869.13,271,6680,23
2017-09-28,2017,9,Sep,28,3,Thursday,1,91735,3822.29,270,6781,24
2017-09-29,2017,9,Sep,29,4,Friday,1,96611,4025.46,310,6627,24
2017-09-30,2017,9,Sep,30,5,Saturday,0,84463,3378.52,401,5409,25
2017-10-01,2017,10,Oct,1,6,Sunday,0,74492,2758.96,356,5265,27
2017-10-02,2017,10,Oct,2,0,Monday,1,144343,3137.89,241,6667,46
2017-10-03,2017,10,Oct,3,1,Tuesday,1,115010,3026.58,212,6706,38
2017-10-04,2017,10,Oct,4,2,Wednesday,1,88855,3702.29,281,6415,24
2017-10-05,2017,10,Oct,5,3,Thursday,1,107606,3985.41,250,6783,27
2017-10-06,2017,10,Oct,6,4,Friday,1,201183,4023.66,286,6727,50
2017-10-07,2017,10,Oct,7,5,Saturday,0,123429,2805.2,374,4926,44
2017-10-08,2017,10,Oct,8,6,Sunday,0,61765,2573.54,313,4675,24
2017-10-09,2017,10,Oct,9,0,Monday,1,83919,3496.62,247,6630,24
2017-10-10,2017,10,Oct,10,1,Tuesday,1,96131,3845.24,235,6745,25
2017-10-11,2017,10,Oct,11,2,Wednesday,1,90079,3753.29,253,6785,24
2017-10-12,2017,10,Oct,12,3,Thursday,1,103002,3961.62,276,6742,26
2017-10-13,2017,10,Oct,13,4,Friday,1,97258,4052.42,305,6656,24
2017-10-14,2017,10,Oct,14,5,Saturday,0,127890,3552.5,382,5441,36
2017-10-15,2017,10,Oct,15,6,Sunday,0,73266,2220.18,407,5022,33
2017-10-16,2017,10,Oct,16,0,Monday,1,87544,3647.67,241,6625,24
2017-10-17,2017,10,Oct,17,1,Tuesday,1,89431,3726.29,309,6700,24
2017-10-18,2017,10,Oct,18,2,Wednesday,1,91968,3832.0,265,6782,24
2017-10-19,2017,10,Oct,19,3,Thursday,1,90805,3783.54,285,6656,24
2017-10-20,2017,10,Oct,20,4,Friday,1,92342,3847.58,318,6244,24
2017-10-21,2017,10,Oct,21,5,Saturday,0,105330,2925.83,436,4890,36
2017-10-22,2017,10,Oct,22,6,Sunday,0,65433,2726.38,332,4959,24
2017-10-23,2017,10,Oct,23,0,Monday,1,86036,3584.83,265,6726,24
2017-10-24,2017,10,Oct,24,1,Tuesday,1,91832,3826.33,237,6879,24
2017-10-25,2017,10,Oct,25,2,Wednesday,1,89855,3743.96,226,6630,24
2017-10-26,2017,10,Oct,26,3,Thursday,1,130688,3630.22,268,6874,36
2017-10-27,2017,10,Oct,27,4,Friday,1,223543,3725.72,278,6061,60
2017-10-28,2017,10,Oct,28,5,Saturday,0,76716,3196.5,376,5234,24
2017-10-29,2017,10,Oct,29,6,Sunday,0,75870,2529.0,354,4514,30
2017-10-30,2017,10,Oct,30,0,Monday,1,114346,3811.53,293,6601,30
2017-10-31,2017,10,Oct,31,1,Tuesday,1,90272,3761.33,219,6985,24
2017-11-01,2017,11,Nov,1,2,Wednesday,1,154413,3860.32,343,6321,40
2017-11-02,2017,11,Nov,2,3,Thursday,1,113643,3665.9,254,6775,31
2017-11-03,2017,11,Nov,3,4,Friday,1,124394,3887.31,354,6594,32
2017-11-04,2017,11,Nov,4,5,Saturday,0,119387,3141.76,352,4894,38
2017-11-05,2017,11,Nov,5,6,Sunday,0,65282,1813.39,247,4744,36
2017-11-06,2017,11,Nov,6,0,Monday,1,83496,3479.0,186,6647,24
2017-11-07,2017,11,Nov,7,1,Tuesday,1,87651,3652.12,244,6705,24
2017-11-08,2017,11,Nov,8,2,Wednesday,1,87250,3793.48,329,6832,23
2017-11-09,2017,11,Nov,9,3,Thursday,1,91427,3975.09,348,6654,23
2017-11-10,2017,11,Nov,10,4,Friday,1,88966,3706.92,311,6494,24
2017-11-11,2017,11,Nov,11,5,Saturday,0,73007,2920.28,541,4882,25
2017-11-12,2017,11,Nov,12,6,Sunday,0,64217,2469.88,497,5355,26
2017-11-13,2017,11,Nov,13,0,Monday,1,93763,3233.21,207,6604,29
2017-11-14,2017,11,Nov,14,1,Tuesday,1,166200,3613.04,216,6717,46
2017-11-15,2017,11,Nov,15,2,Wednesday,1,95183,2884.33,318,6923,33
2017-11-16,2017,11,Nov,16,3,Thursday,1,93869,3911.21,264,6685,24
2017-11-17,2017,11,Nov,17,4,Friday,1,214093,4555.17,316,6629,47
2017-11-18,2017,11,Nov,18,5,Saturday,0,75995,2814.63,392,4939,27
2017-11-19,2017,11,Nov,19,6,Sunday,0,60910,2537.92,407,4555,24
2017-11-20,2017,11,Nov,20,0,Monday,1,87035,3626.46,239,6629,24
2017-11-21,2017,11,Nov,21,1,Tuesday,1,89517,3729.88,247,6796,24
2017-11-22,2017,11,Nov,22,2,Wednesday,1,87814,3658.92,320,6032,24
2017-11-23,2017,11,Nov,23,3,Thursday,1,49271,2052.96,266,3347,24
2017-11-24,2017,11,Nov,24,4,Friday,1,75351,2898.12,257,5325,26
2017-11-25,2017,11,Nov,25,5,Saturday,0,66293,2762.21,323,5167,24
2017-11-26,2017,11,Nov,26,6,Sunday,0,62660,2610.83,454,4994,24
2017-11-27,2017,11,Nov,27,0,Monday,1,84161,3506.71,213,6674,24
2017-11-28,2017,11,Nov,28,1,Tuesday,1,87465,3644.38,254,6731,24
2017-11-29,2017,11,Nov,29,2,Wednesday,1,91521,3813.38,274,6685,24
2017-11-30,2017,11,Nov,30,3,Thursday,1,92289,3845.38,284,6605,24
2017-12-01,2017,12,Dec,1,4,Friday,1,96852,4035.5,291,6708,24
2017-12-02,2017,12,Dec,2,5,Saturday,0,80362,3348.42,489,5838,24
2017-12-03,2017,12,Dec,3,6,Sunday,0,60588,2524.5,289,5014,24
2017-12-04,2017,12,Dec,4,0,Monday,1,212895,3942.5,247,6533,54
2017-12-05,2017,12,Dec,5,1,Tuesday,1,72017,2250.53,278,4383,32
2017-12-06,2017,12,Dec,6,2,Wednesday,1,117713,3678.53,409,5729,32
2017-12-07,2017,12,Dec,7,3,Thursday,1,86410,3600.42,286,6217,24
2017-12-08,2017,12,Dec,8,4,Friday,1,96941,3728.5,319,6150,26
2017-12-09,2017,12,Dec,9,5,Saturday,0,75140,3130.83,389,5536,24
2017-12-10,2017,12,Dec,10,6,Sunday,0,59425,2476.04,391,4762,24
2017-12-11,2017,12,Dec,11,0,Monday,1,107665,2909.86,279,6076,37
2017-12-12,2017,12,Dec,12,1,Tuesday,1,87841,3660.04,256,6407,24
2017-12-13,2017,12,Dec,13,2,Wednesday,1,95002,3653.92,268,6621,26
2017-12-14,2017,12,Dec,14,3,Thursday,1,98219,3777.65,298,6757,26
2017-12-15,2017,12,Dec,15,4,Friday,1,105424,3635.31,358,6669,29
2017-12-16,2017,12,Dec,16,5,Saturday,0,95471,2983.47,413,6122,32
2017-12-17,2017,12,Dec,17,6,Sunday,0,118408,2819.24,320,4493,42
2017-12-18,2017,12,Dec,18,0,Monday,1,89601,3089.69,260,6502,29
2017-12-19,2017,12,Dec,19,1,Tuesday,1,88142,3672.58,278,6677,24
2017-12-20,2017,12,Dec,20,2,Wednesday,1,103524,3834.22,306,6546,27
2017-12-21,2017,12,Dec,21,3,Thursday,1,88172,3673.83,281,6551,24
2017-12-22,2017,12,Dec,22,4,Friday,1,83345,3472.71,329,5581,24
2017-12-23,2017,12,Dec,23,5,Saturday,0,58557,2545.96,359,4475,23
2017-12-24,2017,12,Dec,24,6,Sunday,0,60663,2246.78,303,3851,27
2017-12-25,2017,12,Dec,25,0,Monday,1,48355,1790.93,339,3172,27
2017-12-26,2017,12,Dec,26,1,Tuesday,1,65531,2730.46,213,5282,24
2017-12-27,2017,12,Dec,27,2,Wednesday,1,78304,3262.67,272,5997,24
2017-12-28,2017,12,Dec,28,3,Thursday,1,139384,3030.09,288,5141,46
2017-12-29,2017,12,Dec,29,4,Friday,1,97196,3351.59,358,4859,29
2017-12-30,2017,12,Dec,30,5,Saturday,0,59402,2475.08,339,4514,24
2017-12-31,2017,12,Dec,31,6,Sunday,0,51843,2160.12,285,3802,24
2018-01-01,2018,1,Jan,1,0,Monday,1,41984,1749.33,381,3410,24
2018-01-02,2018,1,Jan,2,1,Tuesday,1,94245,3365.89,205,5696,28
2018-01-03,2018,1,Jan,3,2,Wednesday,1,82155,3286.2,283,6317,25
2018-01-04,2018,1,Jan,4,3,Thursday,1,84846,3535.25,247,6450,24
2018-01-05,2018,1,Jan,5,4,Friday,1,86855,3618.96,301,6504,24
2018-01-06,2018,1,Jan,6,5,Saturday,0,63919,2663.29,319,4857,24
2018-01-07,2018,1,Jan,7,6,Sunday,0,53696,2237.33,260,4409,24
2018-01-08,2018,1,Jan,8,0,Monday,1,81109,3379.54,220,6458,24
2018-01-09,2018,1,Jan,9,1,Tuesday,1,87781,3657.54,239,6559,24
2018-01-10,2018,1,Jan,10,2,Wednesday,1,161299,3584.42,270,6602,45
2018-01-11,2018,1,Jan,11,3,Thursday,1,121335,2696.33,291,4869,45
2018-01-12,2018,1,Jan,12,4,Friday,1,82149,3422.88,272,5841,24
2018-01-13,2018,1,Jan,13,5,Saturday,0,63585,2649.38,361,4595,24
2018-01-14,2018,1,Jan,14,6,Sunday,0,96856,2362.34,271,4567,41
2018-01-15,2018,1,Jan,15,0,Monday,1,114242,2596.41,269,4800,44
2018-01-16,2018,1,Jan,16,1,Tuesday,1,89723,3450.88,255,6186,26
2018-01-17,2018,1,Jan,17,2,Wednesday,1,80855,3368.96,245,5684,24
2018-01-18,2018,1,Jan,18,3,Thursday,1,86436,3758.09,352,6527,23
2018-01-19,2018,1,Jan,19,4,Friday,1,89515,3729.79,283,6309,24
2018-01-20,2018,1,Jan,20,5,Saturday,0,77417,2764.89,366,4986,28
2018-01-21,2018,1,Jan,21,6,Sunday,0,56688,2362.0,367,4464,24
2018-01-22,2018,1,Jan,22,0,Monday,1,97724,2171.64,254,5250,45
2018-01-23,2018,1,Jan,23,1,Tuesday,1,62574,2607.25,211,5068,24
2018-01-24,2018,1,Jan,24,2,Wednesday,1,85354,3414.16,235,6395,25
2018-01-25,2018,1,Jan,25,3,Thursday,1,162557,3780.4,265,6669,43
2018-01-26,2018,1,Jan,26,4,Friday,1,93925,3478.7,421,6561,27
2018-01-27,2018,1,Jan,27,5,Saturday,0,76086,3170.25,373,5460,24
2018-01-28,2018,1,Jan,28,6,Sunday,0,66636,2665.44,395,4895,25
2018-01-29,2018,1,Jan,29,0,Monday,1,84480,3520.0,230,6362,24
2018-01-30,2018,1,Jan,30,1,Tuesday,1,86092,3587.17,249,6838,24
2018-01-31,2018,1,Jan,31,2,Wednesday,1,97122,3237.4,376,6818,30
2018-02-01,2018,2,Feb,1,3,Thursday,1,88945,3706.04,285,6636,24
2018-02-02,2018,2,Feb,2,4,Friday,1,92177,3840.71,422,6646,24
2018-02-03,2018,2,Feb,3,5,Saturday,0,113970,2849.25,471,3924,40
2018-02-04,2018,2,Feb,4,6,Sunday,0,56380,2013.57,520,3801,28
2018-02-05,2018,2,Feb,5,0,Monday,1,93213,3585.12,411,6091,26
2018-02-06,2018,2,Feb,6,1,Tuesday,1,84006,3500.25,237,6770,24
2018-02-07,2018,2,Feb,7,2,Wednesday,1,102652,3207.88,259,6531,32
2018-02-08,2018,2,Feb,8,3,Thursday,1,100274,3713.85,233,6883,27
2018-02-09,2018,2,Feb,9,4,Friday,1,90607,3775.29,287,6499,24
2018-02-10,2018,2,Feb,10,5,Saturday,0,75280,3136.67,330,5237,24
2018-02-11,2018,2,Feb,11,6,Sunday,0,61645,2568.54,254,4950,24
2018-02-12,2018,2,Feb,12,0,Monday,1,82071,3419.62,230,6459,24
2018-02-13,2018,2,Feb,13,1,Tuesday,1,89692,3737.17,225,6587,24
2018-02-14,2018,2,Feb,14,2,Wednesday,1,96557,3448.46,283,6660,28
2018-02-15,2018,2,Feb,15,3,Thursday,1,91939,3677.56,253,6807,25
2018-02-16,2018,2,Feb,16,4,Friday,1,89468,3727.83,273,6444,24
2018-02-17,2018,2,Feb,17,5,Saturday,0,76487,2941.81,352,5935,26
2018-02-18,2018,2,Feb,18,6,Sunday,0,57077,2378.21,284,4424,24
2018-02-19,2018,2,Feb,19,0,Monday,1,109565,2672.32,281,4740,41
2018-02-20,2018,2,Feb,20,1,Tuesday,1,109235,3212.79,234,6471,34
2018-02-21,2018,2,Feb,21,2,Wednesday,1,86355,3598.12,237,6795,24
2018-02-22,2018,2,Feb,22,3,Thursday,1,98408,3393.38,245,6902,29
2018-02-23,2018,2,Feb,23,4,Friday,1,101880,2910.86,309,6368,35
2018-02-24,2018,2,Feb,24,5,Saturday,0,129805,2238.02,404,4938,58
2018-02-25,2018,2,Feb,25,6,Sunday,0,55786,1859.53,251,4262,30
2018-02-26,2018,2,Feb,26,0,Monday,1,82324,3430.17,267,6370,24
2018-02-27,2018,2,Feb,27,1,Tuesday,1,127362,3859.45,255,6445,33
2018-02-28,2018,2,Feb,28,2,Wednesday,1,88461,3685.88,294,6563,24
2018-03-01,2018,3,Mar,1,3,Thursday,1,90445,3768.54,283,6565,24
2018-03-02,2018,3,Mar,2,4,Friday,1,101508,3759.56,295,6730,27
2018-03-03,2018,3,Mar,3,5,Saturday,0,73836,3076.5,365,5240,24
2018-03-04,2018,3,Mar,4,6,Sunday,0,77080,2267.06,299,4537,34
2018-03-05,2018,3,Mar,5,0,Monday,1,105310,2240.64,391,5062,47
2018-03-06,2018,3,Mar,6,1,Tuesday,1,103856,2967.31,231,6420,35
2018-03-07,2018,3,Mar,7,2,Wednesday,1,89489,3579.56,247,6849,25
2018-03-08,2018,3,Mar,8,3,Thursday,1,92419,3850.79,260,6738,24
2018-03-09,2018,3,Mar,9,4,Friday,1,105698,4065.31,300,6641,26
2018-03-10,2018,3,Mar,10,5,Saturday,0,76504,3326.26,358,5548,23
2018-03-11,2018,3,Mar,11,6,Sunday,0,81978,2049.45,419,4840,40
2018-03-12,2018,3,Mar,12,0,Monday,1,85415,3558.96,228,6655,24
2018-03-13,2018,3,Mar,13,1,Tuesday,1,88591,3691.29,301,6404,24
2018-03-14,2018,3,Mar,14,2,Wednesday,1,88631,3692.96,285,6789,24
