date_time,date,year,month,month_name,day,hour,weekday,weekday_name,is_weekday,is_rush,temp_celsius,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,volume_bucket
2012-10-09 11:00:00,2012-10-09,2012,10,Oct,9,11,1,Tuesday,1,0,9.96,283.11,0.0,0.0,90,Clouds,overcast clouds,4691,Moderate (2000-4999)
2012-10-09 12:00:00,2012-10-09,2012,10,Oct,9,12,1,Tuesday,1,0,10.93,284.08,0.0,0.0,75,Clouds,broken clouds,5067,Heavy (>=5000)
2012-10-09 13:00:00,2012-10-09,2012,10,Oct,9,13,1,Tuesday,1,0,11.99,285.14,0.0,0.0,75,Clouds,broken clouds,5030,Heavy (>=5000)
2012-10-09 14:00:00,2012-10-09,2012,10,Oct,9,14,1,Tuesday,1,0,13.2,286.35,0.0,0.0,90,Clouds,overcast clouds,5300,Heavy (>=5000)
2012-10-09 15:00:00,2012-10-09,2012,10,Oct,9,15,1,Tuesday,1,0,14.08,287.23,0.0,0.0,100,Rain,light rain,5777,Heavy (>=5000)
2012-10-09 16:00:00,2012-10-09,2012,10,Oct,9,16,1,Tuesday,1,0,15.38,288.53,0.0,0.0,90,Clouds,overcast clouds,6349,Heavy (>=5000)
2012-10-09 17:00:00,2012-10-09,2012,10,Oct,9,17,1,Tuesday,1,1,17.22,290.37,0.0,0.0,90,Clouds,overcast clouds,6127,Heavy (>=5000)
2012-10-09 18:00:00,2012-10-09,2012,10,Oct,9,18,1,Tuesday,1,1,16.98,290.13,0.0,0.0,90,Clouds,overcast clouds,4460,Moderate (2000-4999)
2012-10-09 19:00:00,2012-10-09,2012,10,Oct,9,19,1,Tuesday,1,1,15.71,288.86,0.0,0.0,75,Clouds,broken clouds,3418,Moderate (2000-4999)
2012-10-09 20:00:00,2012-10-09,2012,10,Oct,9,20,1,Tuesday,1,0,14.21,287.36,0.0,0.0,90,Clouds,overcast clouds,2775,Moderate (2000-4999)
2012-10-09 21:00:00,2012-10-09,2012,10,Oct,9,21,1,Tuesday,1,0,11.96,285.11,0.0,0.0,90,Clouds,overcast clouds,2306,Moderate (2000-4999)
2012-10-09 22:00:00,2012-10-09,2012,10,Oct,9,22,1,Tuesday,1,0,10.31,283.46,0.0,0.0,90,Clouds,overcast clouds,1846,Low (<2000)
2012-10-09 23:00:00,2012-10-09,2012,10,Oct,9,23,1,Tuesday,1,0,9.3,282.45,0.0,0.0,90,Clouds,overcast clouds,947,Low (<2000)
2012-10-10 00:00:00,2012-10-10,2012,10,Oct,10,0,2,Wednesday,1,0,8.73,281.88,0.0,0.0,90,Clouds,overcast clouds,494,Low (<2000)
2012-10-10 01:00:00,2012-10-10,2012,10,Oct,10,1,2,Wednesday,1,0,8.63,281.78,0.0,0.0,90,Clouds,overcast clouds,332,Low (<2000)
2012-10-10 02:00:00,2012-10-10,2012,10,Oct,10,2,2,Wednesday,1,0,7.94,281.09,0.0,0.0,75,Clouds,broken clouds,261,Low (<2000)
2012-10-10 03:00:00,2012-10-10,2012,10,Oct,10,3,2,Wednesday,1,0,8.02,281.17,0.0,0.0,90,Clouds,overcast clouds,361,Low (<2000)
2012-10-10 06:00:00,2012-10-10,2012,10,Oct,10,6,2,Wednesday,1,0,8.1,281.25,0.0,0.0,92,Clear,sky is clear,5875,Heavy (>=5000)
2012-10-10 07:00:00,2012-10-10,2012,10,Oct,10,7,2,Wednesday,1,1,8.1,281.25,0.0,0.0,99,Rain,light rain,6793,Heavy (>=5000)
2012-10-10 07:00:00,2012-10-10,2012,10,Oct,10,7,2,Wednesday,1,1,8.1,281.25,0.0,0.0,99,Drizzle,light intensity drizzle,6793,Heavy (>=5000)
2012-10-10 08:00:00,2012-10-10,2012,10,Oct,10,8,2,Wednesday,1,1,6.95,280.1,0.0,0.0,99,Rain,light rain,6283,Heavy (>=5000)
2012-10-10 08:00:00,2012-10-10,2012,10,Oct,10,8,2,Wednesday,1,1,6.95,280.1,0.0,0.0,99,Drizzle,light intensity drizzle,6283,Heavy (>=5000)
2012-10-10 09:00:00,2012-10-10,2012,10,Oct,10,9,2,Wednesday,1,1,6.46,279.61,0.0,0.0,99,Rain,light rain,5680,Heavy (>=5000)
2012-10-10 09:00:00,2012-10-10,2012,10,Oct,10,9,2,Wednesday,1,1,6.46,279.61,0.0,0.0,99,Drizzle,light intensity drizzle,5680,Heavy (>=5000)
2012-10-10 10:00:00,2012-10-10,2012,10,Oct,10,10,2,Wednesday,1,0,6.52,279.67,0.0,0.0,99,Clear,sky is clear,4632,Moderate (2000-4999)
2012-10-10 11:00:00,2012-10-10,2012,10,Oct,10,11,2,Wednesday,1,0,7.04,280.19,0.0,0.0,1,Clear,sky is clear,4887,Moderate (2000-4999)
2012-10-10 12:00:00,2012-10-10,2012,10,Oct,10,12,2,Wednesday,1,0,8.94,282.09,0.0,0.0,75,Clouds,broken clouds,5030,Heavy (>=5000)
2012-10-10 13:00:00,2012-10-10,2012,10,Oct,10,13,2,Wednesday,1,0,9.11,282.26,0.0,0.0,75,Clouds,broken clouds,5067,Heavy (>=5000)
2012-10-10 14:00:00,2012-10-10,2012,10,Oct,10,14,2,Wednesday,1,0,8.9,282.05,0.0,0.0,90,Clouds,overcast clouds,5227,Heavy (>=5000)
2012-10-10 15:00:00,2012-10-10,2012,10,Oct,10,15,2,Wednesday,1,0,8.44,281.59,0.0,0.0,90,Clouds,overcast clouds,5610,Heavy (>=5000)
2012-10-10 16:00:00,2012-10-10,2012,10,Oct,10,16,2,Wednesday,1,0,8.08,281.23,0.0,0.0,81,Clear,sky is clear,6286,Heavy (>=5000)
2012-10-10 18:00:00,2012-10-10,2012,10,Oct,10,18,2,Wednesday,1,1,9.45,282.6,0.0,0.0,81,Clear,sky is clear,4775,Moderate (2000-4999)
2012-10-10 19:00:00,2012-10-10,2012,10,Oct,10,19,2,Wednesday,1,1,9.45,282.6,0.0,0.0,81,Clear,sky is clear,3340,Moderate (2000-4999)
2012-10-10 20:00:00,2012-10-10,2012,10,Oct,10,20,2,Wednesday,1,0,9.45,282.6,0.0,0.0,81,Clear,sky is clear,3013,Moderate (2000-4999)
2012-10-10 21:00:00,2012-10-10,2012,10,Oct,10,21,2,Wednesday,1,0,9.45,282.6,0.0,0.0,81,Clear,sky is clear,2603,Moderate (2000-4999)
2012-10-10 22:00:00,2012-10-10,2012,10,Oct,10,22,2,Wednesday,1,0,9.45,282.6,0.0,0.0,81,Clear,sky is clear,1910,Low (<2000)
2012-10-10 23:00:00,2012-10-10,2012,10,Oct,10,23,2,Wednesday,1,0,9.45,282.6,0.0,0.0,81,Clear,sky is clear,1037,Low (<2000)
2012-10-11 01:00:00,2012-10-11,2012,10,Oct,11,1,3,Thursday,1,0,0.75,273.9,0.0,0.0,1,Clear,sky is clear,347,Low (<2000)
2012-10-11 03:00:00,2012-10-11,2012,10,Oct,11,3,3,Thursday,1,0,1.25,274.4,0.0,0.0,75,Clouds,broken clouds,350,Low (<2000)
2012-10-11 04:00:00,2012-10-11,2012,10,Oct,11,4,3,Thursday,1,0,0.9,274.05,0.0,0.0,75,Clouds,broken clouds,850,Low (<2000)
2012-10-11 05:00:00,2012-10-11,2012,10,Oct,11,5,3,Thursday,1,0,0.56,273.71,0.0,0.0,40,Clouds,scattered clouds,2791,Moderate (2000-4999)
2012-10-11 06:00:00,2012-10-11,2012,10,Oct,11,6,3,Thursday,1,0,-0.49,272.66,0.0,0.0,1,Clear,sky is clear,5809,Heavy (>=5000)
2012-10-11 07:00:00,2012-10-11,2012,10,Oct,11,7,3,Thursday,1,1,-0.5,272.65,0.0,0.0,1,Clear,sky is clear,6798,Heavy (>=5000)
2012-10-11 08:00:00,2012-10-11,2012,10,Oct,11,8,3,Thursday,1,1,-0.63,272.52,0.0,0.0,1,Clear,sky is clear,6304,Heavy (>=5000)
2012-10-11 09:00:00,2012-10-11,2012,10,Oct,11,9,3,Thursday,1,1,2.04,275.19,0.0,0.0,20,Clouds,few clouds,5291,Heavy (>=5000)
2012-10-11 10:00:00,2012-10-11,2012,10,Oct,11,10,3,Thursday,1,0,2.19,275.34,0.0,0.0,1,Clear,sky is clear,4638,Moderate (2000-4999)
2012-10-11 14:00:00,2012-10-11,2012,10,Oct,11,14,3,Thursday,1,0,10.95,284.1,0.0,0.0,50,Clear,sky is clear,5557,Heavy (>=5000)
2012-10-11 15:00:00,2012-10-11,2012,10,Oct,11,15,3,Thursday,1,0,10.95,284.1,0.0,0.0,50,Clear,sky is clear,5818,Heavy (>=5000)
2012-10-11 16:00:00,2012-10-11,2012,10,Oct,11,16,3,Thursday,1,0,10.63,283.78,0.0,0.0,75,Clouds,broken clouds,6272,Heavy (>=5000)
2012-10-11 17:00:00,2012-10-11,2012,10,Oct,11,17,3,Thursday,1,1,10.37,283.52,0.0,0.0,75,Clouds,broken clouds,5944,Heavy (>=5000)
2012-10-11 18:00:00,2012-10-11,2012,10,Oct,11,18,3,Thursday,1,1,10.17,283.32,0.0,0.0,90,Clouds,overcast clouds,4949,Moderate (2000-4999)
2012-10-11 19:00:00,2012-10-11,2012,10,Oct,11,19,3,Thursday,1,1,8.91,282.06,0.0,0.0,90,Clouds,overcast clouds,3511,Moderate (2000-4999)
2012-10-11 20:00:00,2012-10-11,2012,10,Oct,11,20,3,Thursday,1,0,8.8,281.95,0.0,0.0,90,Clouds,overcast clouds,3039,Moderate (2000-4999)
2012-10-11 21:00:00,2012-10-11,2012,10,Oct,11,21,3,Thursday,1,0,8.66,281.81,0.0,0.0,90,Clouds,overcast clouds,2679,Moderate (2000-4999)
2012-10-11 22:00:00,2012-10-11,2012,10,Oct,11,22,3,Thursday,1,0,9.01,282.16,0.0,0.0,90,Clouds,overcast clouds,2094,Moderate (2000-4999)
2012-10-11 23:00:00,2012-10-11,2012,10,Oct,11,23,3,Thursday,1,0,9.38,282.53,0.0,0.0,90,Clouds,overcast clouds,1284,Low (<2000)
2012-10-12 00:00:00,2012-10-12,2012,10,Oct,12,0,4,Friday,1,0,10.76,283.91,0.0,0.0,90,Clouds,overcast clouds,630,Low (<2000)
2012-10-12 01:00:00,2012-10-12,2012,10,Oct,12,1,4,Friday,1,0,11.49,284.64,0.0,0.0,90,Clouds,overcast clouds,410,Low (<2000)
2012-10-12 02:00:00,2012-10-12,2012,10,Oct,12,2,4,Friday,1,0,11.46,284.61,0.0,0.0,90,Clouds,overcast clouds,331,Low (<2000)
2012-10-12 03:00:00,2012-10-12,2012,10,Oct,12,3,4,Friday,1,0,10.03,283.18,0.0,0.0,72,Drizzle,light intensity drizzle,372,Low (<2000)
2012-10-12 04:00:00,2012-10-12,2012,10,Oct,12,4,4,Friday,1,0,9.11,282.26,0.0,0.0,72,Rain,light rain,739,Low (<2000)
2012-10-12 05:00:00,2012-10-12,2012,10,Oct,12,5,4,Friday,1,0,7.62,280.77,0.0,0.0,72,Drizzle,light intensity drizzle,2561,Moderate (2000-4999)
2012-10-12 06:00:00,2012-10-12,2012,10,Oct,12,6,4,Friday,1,0,5.38,278.53,0.0,0.0,75,Clouds,broken clouds,5586,Heavy (>=5000)
2012-10-12 07:00:00,2012-10-12,2012,10,Oct,12,7,4,Friday,1,1,4.49,277.64,0.0,0.0,75,Clouds,broken clouds,6992,Heavy (>=5000)
2012-10-12 08:00:00,2012-10-12,2012,10,Oct,12,8,4,Friday,1,1,4.75,277.9,0.0,0.0,90,Clouds,overcast clouds,5860,Heavy (>=5000)
2012-10-12 09:00:00,2012-10-12,2012,10,Oct,12,9,4,Friday,1,1,5.03,278.18,0.0,0.0,90,Clouds,overcast clouds,5230,Heavy (>=5000)
2012-10-12 10:00:00,2012-10-12,2012,10,Oct,12,10,4,Friday,1,0,6.14,279.29,0.0,0.0,75,Clouds,broken clouds,4864,Moderate (2000-4999)
2012-10-12 11:00:00,2012-10-12,2012,10,Oct,12,11,4,Friday,1,0,7.3,280.45,0.0,0.0,75,Clouds,broken clouds,5146,Heavy (>=5000)
2012-10-12 12:00:00,2012-10-12,2012,10,Oct,12,12,4,Friday,1,0,7.8,280.95,0.0,0.0,40,Clouds,scattered clouds,5526,Heavy (>=5000)
2012-10-12 13:00:00,2012-10-12,2012,10,Oct,12,13,4,Friday,1,0,8.59,281.74,0.0,0.0,40,Clouds,scattered clouds,5383,Heavy (>=5000)
2012-10-12 14:00:00,2012-10-12,2012,10,Oct,12,14,4,Friday,1,0,8.69,281.84,0.0,0.0,75,Clouds,broken clouds,5758,Heavy (>=5000)
2012-10-12 15:00:00,2012-10-12,2012,10,Oct,12,15,4,Friday,1,0,9.3,282.45,0.0,0.0,75,Clouds,broken clouds,5889,Heavy (>=5000)
2012-10-12 16:00:00,2012-10-12,2012,10,Oct,12,16,4,Friday,1,0,9.05,282.2,0.0,0.0,75,Clouds,broken clouds,6057,Heavy (>=5000)
2012-10-12 17:00:00,2012-10-12,2012,10,Oct,12,17,4,Friday,1,1,8.39,281.54,0.0,0.0,40,Clouds,scattered clouds,6028,Heavy (>=5000)
2012-10-12 18:00:00,2012-10-12,2012,10,Oct,12,18,4,Friday,1,1,7.06,280.21,0.0,0.0,20,Clouds,few clouds,5257,Heavy (>=5000)
2012-10-12 23:00:00,2012-10-12,2012,10,Oct,12,23,4,Friday,1,0,9.05,282.2,0.0,0.0,56,Clear,sky is clear,1897,Low (<2000)
2012-10-13 00:00:00,2012-10-13,2012,10,Oct,13,0,5,Saturday,0,0,-0.57,272.58,0.0,0.0,1,Clear,sky is clear,1335,Low (<2000)
2012-10-13 01:00:00,2012-10-13,2012,10,Oct,13,1,5,Saturday,0,0,-1.09,272.06,0.0,0.0,1,Clear,sky is clear,769,Low (<2000)
2012-10-13 02:00:00,2012-10-13,2012,10,Oct,13,2,5,Saturday,0,0,-2.16,270.99,0.0,0.0,1,Clear,sky is clear,570,Low (<2000)
2012-10-13 03:00:00,2012-10-13,2012,10,Oct,13,3,5,Saturday,0,0,-2.86,270.29,0.0,0.0,20,Clouds,few clouds,413,Low (<2000)
2012-10-13 04:00:00,2012-10-13,2012,10,Oct,13,4,5,Saturday,0,0,-3.67,269.48,0.0,0.0,1,Clear,sky is clear,399,Low (<2000)
2012-10-13 05:00:00,2012-10-13,2012,10,Oct,13,5,5,Saturday,0,0,-3.88,269.27,0.0,0.0,1,Clear,sky is clear,740,Low (<2000)
2012-10-13 06:00:00,2012-10-13,2012,10,Oct,13,6,5,Saturday,0,0,-4.24,268.91,0.0,0.0,1,Clear,sky is clear,1420,Low (<2000)
2012-10-13 07:00:00,2012-10-13,2012,10,Oct,13,7,5,Saturday,0,1,-4.17,268.98,0.0,0.0,75,Clouds,broken clouds,2220,Moderate (2000-4999)
2012-10-13 08:00:00,2012-10-13,2012,10,Oct,13,8,5,Saturday,0,1,-3.92,269.23,0.0,0.0,40,Clouds,scattered clouds,3479,Moderate (2000-4999)
2012-10-13 09:00:00,2012-10-13,2012,10,Oct,13,9,5,Saturday,0,1,-0.54,272.61,0.0,0.0,40,Clouds,scattered clouds,4546,Moderate (2000-4999)
2012-10-13 10:00:00,2012-10-13,2012,10,Oct,13,10,5,Saturday,0,0,3.63,276.78,0.0,0.0,20,Clouds,few clouds,4579,Moderate (2000-4999)
2012-10-13 11:00:00,2012-10-13,2012,10,Oct,13,11,5,Saturday,0,0,6.07,279.22,0.0,0.0,1,Clear,sky is clear,4438,Moderate (2000-4999)
2012-10-13 12:00:00,2012-10-13,2012,10,Oct,13,12,5,Saturday,0,0,7.2,280.35,0.0,0.0,1,Clear,sky is clear,4623,Moderate (2000-4999)
2012-10-13 13:00:00,2012-10-13,2012,10,Oct,13,13,5,Saturday,0,0,8.66,281.81,0.0,0.0,1,Clear,sky is clear,4440,Moderate (2000-4999)
2012-10-13 14:00:00,2012-10-13,2012,10,Oct,13,14,5,Saturday,0,0,9.9,283.05,0.0,0.0,1,Clear,sky is clear,4495,Moderate (2000-4999)
2012-10-13 15:00:00,2012-10-13,2012,10,Oct,13,15,5,Saturday,0,0,10.81,283.96,0.0,0.0,1,Clear,sky is clear,4483,Moderate (2000-4999)
2012-10-13 16:00:00,2012-10-13,2012,10,Oct,13,16,5,Saturday,0,0,11.38,284.53,0.0,0.0,1,Clear,sky is clear,4591,Moderate (2000-4999)
2012-10-13 17:00:00,2012-10-13,2012,10,Oct,13,17,5,Saturday,0,1,11.29,284.44,0.0,0.0,1,Clear,sky is clear,4477,Moderate (2000-4999)
2012-10-13 18:00:00,2012-10-13,2012,10,Oct,13,18,5,Saturday,0,1,10.49,283.64,0.0,0.0,1,Clear,sky is clear,4221,Moderate (2000-4999)
2012-10-13 19:00:00,2012-10-13,2012,10,Oct,13,19,5,Saturday,0,1,8.7,281.85,0.0,0.0,20,Clouds,few clouds,3672,Moderate (2000-4999)
2012-10-13 20:00:00,2012-10-13,2012,10,Oct,13,20,5,Saturday,0,0,8.23,281.38,0.0,0.0,1,Clear,sky is clear,3015,Moderate (2000-4999)
2012-10-13 21:00:00,2012-10-13,2012,10,Oct,13,21,5,Saturday,0,0,8.69,281.84,0.0,0.0,75,Clouds,broken clouds,2769,Moderate (2000-4999)
2012-10-13 22:00:00,2012-10-13,2012,10,Oct,13,22,5,Saturday,0,0,9.08,282.23,0.0,0.0,90,Clouds,overcast clouds,2875,Moderate (2000-4999)
2012-10-13 23:00:00,2012-10-13,2012,10,Oct,13,23,5,Saturday,0,0,9.03,282.18,0.0,0.0,90,Clouds,overcast clouds,1931,Low (<2000)
2012-10-14 00:00:00,2012-10-14,2012,10,Oct,14,0,6,Sunday,0,0,9.34,282.49,0.0,0.0,90,Clouds,overcast clouds,1309,Low (<2000)
2012-10-14 01:00:00,2012-10-14,2012,10,Oct,14,1,6,Sunday,0,0,9.39,282.54,0.0,0.0,90,Clouds,overcast clouds,870,Low (<2000)
2012-10-14 02:00:00,2012-10-14,2012,10,Oct,14,2,6,Sunday,0,0,9.43,282.58,0.0,0.0,90,Clouds,overcast clouds,654,Low (<2000)
2012-10-14 03:00:00,2012-10-14,2012,10,Oct,14,3,6,Sunday,0,0,9.08,282.23,0.0,0.0,90,Clouds,overcast clouds,364,Low (<2000)
2012-10-14 04:00:00,2012-10-14,2012,10,Oct,14,4,6,Sunday,0,0,8.93,282.08,0.0,0.0,90,Clouds,overcast clouds,262,Low (<2000)
2012-10-14 05:00:00,2012-10-14,2012,10,Oct,14,5,6,Sunday,0,0,9.08,282.23,0.0,0.0,90,Clouds,overcast clouds,505,Low (<2000)
2012-10-14 06:00:00,2012-10-14,2012,10,Oct,14,6,6,Sunday,0,0,9.09,282.24,0.0,0.0,90,Clouds,overcast clouds,861,Low (<2000)
2012-10-14 07:00:00,2012-10-14,2012,10,Oct,14,7,6,Sunday,0,1,9.09,282.24,0.0,0.0,90,Clouds,overcast clouds,1132,Low (<2000)
2012-10-14 08:00:00,2012-10-14,2012,10,Oct,14,8,6,Sunday,0,1,9.09,282.24,0.0,0.0,57,Mist,mist,1797,Low (<2000)
2012-10-14 09:00:00,2012-10-14,2012,10,Oct,14,9,6,Sunday,0,1,9.28,282.43,0.0,0.0,57,Drizzle,light intensity drizzle,2685,Moderate (2000-4999)
2012-10-14 09:00:00,2012-10-14,2012,10,Oct,14,9,6,Sunday,0,1,9.28,282.43,0.0,0.0,57,Mist,mist,2685,Moderate (2000-4999)
2012-10-14 09:00:00,2012-10-14,2012,10,Oct,14,9,6,Sunday,0,1,9.28,282.43,0.0,0.0,57,Haze,haze,2685,Moderate (2000-4999)
2012-10-14 10:00:00,2012-10-14,2012,10,Oct,14,10,6,Sunday,0,0,9.18,282.33,0.0,0.0,57,Drizzle,light intensity drizzle,3370,Moderate (2000-4999)
2012-10-14 10:00:00,2012-10-14,2012,10,Oct,14,10,6,Sunday,0,0,9.18,282.33,0.0,0.0,57,Mist,mist,3370,Moderate (2000-4999)
2012-10-14 11:00:00,2012-10-14,2012,10,Oct,14,11,6,Sunday,0,0,9.67,282.82,0.0,0.0,57,Drizzle,light intensity drizzle,3662,Moderate (2000-4999)
2012-10-14 11:00:00,2012-10-14,2012,10,Oct,14,11,6,Sunday,0,0,9.67,282.82,0.0,0.0,57,Mist,mist,3662,Moderate (2000-4999)
2012-10-14 12:00:00,2012-10-14,2012,10,Oct,14,12,6,Sunday,0,0,10.18,283.33,0.0,0.0,57,Mist,mist,4076,Moderate (2000-4999)
2012-10-14 12:00:00,2012-10-14,2012,10,Oct,14,12,6,Sunday,0,0,10.18,283.33,0.0,0.0,57,Rain,light rain,4076,Moderate (2000-4999)
2012-10-14 12:00:00,2012-10-14,2012,10,Oct,14,12,6,Sunday,0,0,10.18,283.33,0.0,0.0,57,Drizzle,light intensity drizzle,4076,Moderate (2000-4999)
2012-10-14 13:00:00,2012-10-14,2012,10,Oct,14,13,6,Sunday,0,0,10.6,283.75,0.0,0.0,93,Mist,mist,4128,Moderate (2000-4999)
2012-10-14 13:00:00,2012-10-14,2012,10,Oct,14,13,6,Sunday,0,0,10.6,283.75,0.0,0.0,93,Drizzle,light intensity drizzle,4128,Moderate (2000-4999)
2012-10-14 13:00:00,2012-10-14,2012,10,Oct,14,13,6,Sunday,0,0,10.6,283.75,0.0,0.0,93,Rain,light rain,4128,Moderate (2000-4999)
2012-10-14 14:00:00,2012-10-14,2012,10,Oct,14,14,6,Sunday,0,0,10.94,284.09,0.0,0.0,93,Mist,mist,4358,Moderate (2000-4999)
2012-10-14 14:00:00,2012-10-14,2012,10,Oct,14,14,6,Sunday,0,0,10.94,284.09,0.0,0.0,93,Rain,light rain,4358,Moderate (2000-4999)
2012-10-14 14:00:00,2012-10-14,2012,10,Oct,14,14,6,Sunday,0,0,10.94,284.09,0.0,0.0,93,Drizzle,light intensity drizzle,4358,Moderate (2000-4999)
2012-10-14 15:00:00,2012-10-14,2012,10,Oct,14,15,6,Sunday,0,0,11.4,284.55,0.0,0.0,93,Mist,mist,4342,Moderate (2000-4999)
2012-10-14 15:00:00,2012-10-14,2012,10,Oct,14,15,6,Sunday,0,0,11.4,284.55,0.0,0.0,93,Rain,light rain,4342,Moderate (2000-4999)
2012-10-14 16:00:00,2012-10-14,2012,10,Oct,14,16,6,Sunday,0,0,11.53,284.68,0.0,0.0,93,Mist,mist,4234,Moderate (2000-4999)
2012-10-14 17:00:00,2012-10-14,2012,10,Oct,14,17,6,Sunday,0,1,11.49,284.64,0.0,0.0,93,Rain,light rain,4271,Moderate (2000-4999)
2012-10-14 17:00:00,2012-10-14,2012,10,Oct,14,17,6,Sunday,0,1,11.49,284.64,0.0,0.0,93,Mist,mist,4271,Moderate (2000-4999)
2012-10-14 18:00:00,2012-10-14,2012,10,Oct,14,18,6,Sunday,0,1,11.25,284.4,0.0,0.0,93,Mist,mist,4080,Moderate (2000-4999)
2012-10-14 19:00:00,2012-10-14,2012,10,Oct,14,19,6,Sunday,0,1,11.02,284.17,0.0,0.0,93,Mist,mist,3453,Moderate (2000-4999)
2012-10-14 20:00:00,2012-10-14,2012,10,Oct,14,20,6,Sunday,0,0,10.88,284.03,0.0,0.0,93,Mist,mist,2718,Moderate (2000-4999)
2012-10-14 21:00:00,2012-10-14,2012,10,Oct,14,21,6,Sunday,0,0,10.43,283.58,0.0,0.0,93,Mist,mist,2439,Moderate (2000-4999)
2012-10-14 22:00:00,2012-10-14,2012,10,Oct,14,22,6,Sunday,0,0,9.89,283.04,0.0,0.0,93,Mist,mist,1819,Low (<2000)
2012-10-14 23:00:00,2012-10-14,2012,10,Oct,14,23,6,Sunday,0,0,8.8,281.95,0.0,0.0,93,Mist,mist,1002,Low (<2000)
2012-10-14 23:00:00,2012-10-14,2012,10,Oct,14,23,6,Sunday,0,0,8.8,281.95,0.0,0.0,93,Fog,fog,1002,Low (<2000)
2012-10-15 00:00:00,2012-10-15,2012,10,Oct,15,0,0,Monday,1,0,8.46,281.61,0.0,0.0,93,Mist,mist,542,Low (<2000)
2012-10-15 00:00:00,2012-10-15,2012,10,Oct,15,0,0,Monday,1,0,8.46,281.61,0.0,0.0,93,Fog,fog,542,Low (<2000)
2012-10-15 01:00:00,2012-10-15,2012,10,Oct,15,1,0,Monday,1,0,8.42,281.57,0.0,0.0,85,Fog,fog,303,Low (<2000)
2012-10-15 02:00:00,2012-10-15,2012,10,Oct,15,2,0,Monday,1,0,8.27,281.42,0.0,0.0,85,Fog,fog,239,Low (<2000)
2012-10-15 03:00:00,2012-10-15,2012,10,Oct,15,3,0,Monday,1,0,8.14,281.29,0.0,0.0,85,Mist,mist,335,Low (<2000)
2012-10-15 03:00:00,2012-10-15,2012,10,Oct,15,3,0,Monday,1,0,8.14,281.29,0.0,0.0,85,Fog,fog,335,Low (<2000)
2012-10-15 04:00:00,2012-10-15,2012,10,Oct,15,4,0,Monday,1,0,7.87,281.02,0.0,0.0,85,Fog,fog,810,Low (<2000)
2012-10-15 04:00:00,2012-10-15,2012,10,Oct,15,4,0,Monday,1,0,7.87,281.02,0.0,0.0,85,Mist,mist,810,Low (<2000)
2012-10-15 05:00:00,2012-10-15,2012,10,Oct,15,5,0,Monday,1,0,7.67,280.82,0.0,0.0,85,Mist,mist,2606,Moderate (2000-4999)
2012-10-15 05:00:00,2012-10-15,2012,10,Oct,15,5,0,Monday,1,0,7.67,280.82,0.0,0.0,85,Fog,fog,2606,Moderate (2000-4999)
2012-10-15 06:00:00,2012-10-15,2012,10,Oct,15,6,0,Monday,1,0,7.24,280.39,0.0,0.0,85,Mist,mist,5714,Heavy (>=5000)
2012-10-15 07:00:00,2012-10-15,2012,10,Oct,15,7,0,Monday,1,1,7.04,280.19,0.0,0.0,100,Mist,mist,6798,Heavy (>=5000)
2012-10-15 08:00:00,2012-10-15,2012,10,Oct,15,8,0,Monday,1,1,6.67,279.82,0.0,0.0,100,Mist,mist,6114,Heavy (>=5000)
2012-10-15 09:00:00,2012-10-15,2012,10,Oct,15,9,0,Monday,1,1,6.6,279.75,0.0,0.0,100,Mist,mist,5094,Heavy (>=5000)
2012-10-15 10:00:00,2012-10-15,2012,10,Oct,15,10,0,Monday,1,0,6.92,280.07,0.0,0.0,100,Mist,mist,4473,Moderate (2000-4999)
2012-10-15 11:00:00,2012-10-15,2012,10,Oct,15,11,0,Monday,1,0,7.17,280.32,0.0,0.0,90,Clouds,overcast clouds,4529,Moderate (2000-4999)
2012-10-15 12:00:00,2012-10-15,2012,10,Oct,15,12,0,Monday,1,0,8.57,281.72,0.0,0.0,100,Clear,sky is clear,4823,Moderate (2000-4999)
2012-10-15 13:00:00,2012-10-15,2012,10,Oct,15,13,0,Monday,1,0,10.86,284.01,0.0,0.0,40,Clouds,scattered clouds,4872,Moderate (2000-4999)
2012-10-15 14:00:00,2012-10-15,2012,10,Oct,15,14,0,Monday,1,0,12.73,285.88,0.0,0.0,1,Clear,sky is clear,5238,Heavy (>=5000)
2012-10-15 15:00:00,2012-10-15,2012,10,Oct,15,15,0,Monday,1,0,13.72,286.87,0.0,0.0,1,Clear,sky is clear,5584,Heavy (>=5000)
2012-10-15 16:00:00,2012-10-15,2012,10,Oct,15,16,0,Monday,1,0,14.45,287.6,0.0,0.0,20,Clouds,few clouds,6246,Heavy (>=5000)
2012-10-15 17:00:00,2012-10-15,2012,10,Oct,15,17,0,Monday,1,1,14.12,287.27,0.0,0.0,20,Clouds,few clouds,5957,Heavy (>=5000)
2012-10-15 18:00:00,2012-10-15,2012,10,Oct,15,18,0,Monday,1,1,13.03,286.18,0.0,0.0,20,Clouds,few clouds,4535,Moderate (2000-4999)
2012-10-15 19:00:00,2012-10-15,2012,10,Oct,15,19,0,Monday,1,1,12.05,285.2,0.0,0.0,75,Clouds,broken clouds,3234,Moderate (2000-4999)
2012-10-15 20:00:00,2012-10-15,2012,10,Oct,15,20,0,Monday,1,0,11.53,284.68,0.0,0.0,75,Clouds,broken clouds,2677,Moderate (2000-4999)
